username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
LitSego,congo is bleeding  congo is bleeding  congo is bleeding  congo is bleeding  congo is bleeding  congo is bleeding  congo is bleeding,CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔CONGO IS BLEEDING 🇨🇩💔,12/03/2023,0.0,0.0,0.0,0.0,0.0,0,-7,0.0,-1,0.9106346368789673
onjolo_kenya,salaar nizam  70c brotheavatar ww closing  65c  meekendukura maatho comparison,#Salaar Nizam - 70c#BroTheAvatar WW closing - 65cMeekendukura maatho comparison 👍,11/25/2023,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9704984426498413
maridemaris,nami and vivi have the nerdiest gayest loser relationship of all time i just know theyre calling eachother pookie and putting flowers in eachothers hair and showing eachother their cool minecraft builds,nami and vivi have the nerdiest gayest loser relationship of all time i just know theyre calling eachother pookie and putting flowers in eachothers hair and showing eachother their cool minecraft builds,01/05/2024,0.2,0.0,0.2,0.4,0.2,-2,0,-0.128,-1,0.4642869234085083
pedrofsa26,artillery shelling  gunfire in the middle area,Artillery shelling + gunfire in the middle area,12/10/2021,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.6577513813972473
marimypace,so bored i might actually sleep,so bored i might actually sleep,01/05/2024,0.0,0.0,0.0,1.0,0.0,-2,-1,-0.3384,-1,0.8594135046005249
littlesammyxoxo,it sucks that when a man murders or rpes or does some other heinous crime people on here go he was probably raised by a single mother they never take accountability for their behavior what about the father that wasnt around to raise his criminal son,It sucks that when a man murders or r*pes or does some other heinous crime people on here go “he was probably raised by a single mother” they never take accountability for their behavior. What about the father that wasn’t around to raise his criminal son?,01/05/2024,0.0,0.0,0.0,0.67,0.33,-11,-4,-0.9246,-1,0.9736024141311646
audiumcp,sourcefit secures strategic investment from 9 basil nextgen ventures and rocket equities financialpostcompmnbusine,Sourcefit Secures Strategic Investment from 9 Basil NextGen Ventures and Rocket Equities financialpost.com/pmn/busine…,01/05/2024,0.0,0.0,0.0,0.0,1.0,2,0,0.3182,0,0.5248929858207703
VyjayanthiFilms,koduku working presidentit minister ktrbrs  kuthuru mla odipothe mlc ichadu raokavitha alludu finance minister ga chesadu brsharish malli revanth reddy ni antaru management quota ani era pinky poddunne president medal thagava erri huka,Koduku working president/IT minister @ktrbrs Kuthuru MLA odipothe MLC ichadu @RaoKavithaAlludu finance minister ga chesadu. @BRSHarishMalli revanth reddy ni antaru management quota ani. Era pinky poddunne president medal thagava erri huka?,02/18/2023,0.0,0.0,0.0,0.0,1.0,3,0,0.4767,0,0.963854193687439
khalilo1,without a trace by mari hannah  review stephsbookblogcom2024010 via sjroth21,Without A Trace by Mari Hannah – Review. stephsbookblog.com/2024/01/0… via @sjroth21,01/04/2024,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9710392355918884
AkramBham,they didnt waste no time,They Didn’t Waste No Time 🤣,01/04/2024,0.0,0.0,0.0,0.0,0.0,-2,-1,0.4973,0,0.7372855544090271
ElCaboSanto,drug test that white man,DRUG TEST THAT WHITE MAN,01/05/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5830066800117493
tempodotco,have a pawtastic friday my lovely furriend,Have a pawtastic Friday my lovely furriend 😻😻,01/05/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.5859,1,0.9924254417419434
MisterPermy,a repost will be cherished   𐂯  hello earthlings im here to present you my bio wording ready stock you can claim and buy it via dm __   idr 35oo via qris   aku juga open request detail katalog cek pinned ya mari jajan    tags   zonauang,⠀a repost will be cherished 🥞🎀𐂯 … hello earthlings! im here to present you my bio wording ready stock! you can claim and buy it via dm ♡__♡💰 IDR. 35OO via QRIS📃 : aku juga open request! detail katalog cek pinned ya mari jajan! 💭💗★ tags : { #zonauang }⠀,01/05/2024,0.17,0.17,0.17,0.0,0.5,2,2,0.7003,1,0.6259766817092896
abimalaysia,south africans its time to claim our country back from corrupt anc regime lets fix our country and vote action4sa herman mashaba for president anc yahlulakele these criminals have sold our country already influx of illegal immigrants as early as january,South Africans its time to claim our country back from corrupt ANC regime. Lets Fix Our Country and vote @Action4SA. Herman Mashaba for President. ANC yahlulakele these criminals have sold our Country. Already influx of illegal immigrants as early as January.,01/05/2024,0.0,0.0,0.17,0.33,0.5,-6,-2,-0.8074,-1,0.9489207863807678
themangerton,my other early birthday gift is palestinian bracelets to give to all my friends when my semester starts,my other early birthday gift is palestinian bracelets to give to all my friends when my semester starts.,01/05/2024,0.5,0.0,0.0,0.0,0.5,2,0,0.7184,1,0.7170268893241882
suareez7,i wish people treated animals better i wish they realized they arent toys and require as much love and care as a child,i wish people treated animals better. i wish they realized they arent toys and require as much love and care as a child,01/04/2024,0.5,0.0,0.5,0.0,0.0,9,2,0.9403,-1,0.6113154888153076
sihwaw,thats being a patriot not abo sabzsgizo who wanted to bhadharisa us 5 mari aphuu,Thats being a patriot not abo @sabzsgizo who wanted to bhadharisa us 5 mari aphuu 🚮😂,01/05/2024,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0,0.6389733552932739
MuhammadSmiry,could be the worst phase of this genocide of gaza,Could be the worst phase of this genocide of Gaza.,01/04/2024,0.0,0.0,0.0,1.0,0.0,-3,-2,-0.6249,-1,0.9747273921966553
tteokdokey,think mine is basil brush,Think mine is Basil Brush.,01/05/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.9065454602241516
yantiyula007,tiger jk reposted this edit on his instagram stories,Tiger JK reposted this edit on his Instagram stories 😭,01/05/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.2263,0,0.8882830739021301
yeagerjil,when israel was established jews living in the middle east didnt flock there as zionists had hoped   to get them to move to israel they launched bombing campaigns and blamed them on the arabs   zionists have no issues killing jews when it to reach their goals,When Israel was established Jews living in the Middle East didnt flock there as Zionists had hoped To get them to move to Israel they launched bombing campaigns and blamed them on the Arabs Zionists have no issues killing Jews when it to reach their goals,01/05/2024,0.0,0.0,0.5,0.0,0.5,-4,-2,-0.7579,-1,0.8864394426345825
msaid_didu,thats whats wrong with football now premier league clubs dont need the money from a tv game in the cup non league sides benefit massively from it joke init,That’s what’s wrong with football now premier league clubs don’t need the money from a TV game in the cup non league sides benefit massively from it. Joke init,01/05/2024,0.5,0.0,0.0,0.0,0.5,2,0,0.2732,-1,0.9417177438735962
VyjayanthiFilms,ready for giveaway chibi dan heng il naptime giveaway for chinese new year,Ready for Giveaway?Chibi Dan Heng IL Naptime Giveaway for Chinese New Year?,02/18/2023,1.0,0.0,0.0,0.0,0.0,0,1,0.3612,0,0.5915300846099854
alainpaulweber,roast chicken with chilebasil vinaigrette charred broccoli and potatoes,Roast Chicken with Chile-Basil Vinaigrette Charred Broccoli and Potatoes!,01/04/2024,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0,0.9194904565811157
FizzySenpai,heres another stitch for the guys dungeonmeshi,Heres another stitch for the guys #dungeonmeshi,01/04/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8724179863929749
MariTrendingg,heavy on the passion,heavy on the passion !,01/05/2024,0.0,0.5,0.0,0.5,0.0,0,1,0.4588,0,0.7512327432632446
MisterPermy,without a trace by mari hannah  review stephsbookblogcom2024010 via sjroth21,Without A Trace by Mari Hannah - Review. stephsbookblog.com/2024/01/0… via @sjroth21,01/05/2024,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9710392355918884
BlackRedGuard1,commission for chuchoemo666 on telegram 3,Commission for ChuchoEmo666 on Telegram! :3,01/02/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9542161822319031
missfalsteenia,a better version of the trend,A better version of the trend 🍉🍉,01/05/2024,0.0,0.0,0.0,0.0,0.0,2,1,0.4404,0,0.5428473353385925
sharon_cantley,good morning pickle and nancy hope you are doing well sending you lots of love have a purrfect day,Good morning Pickle and Nancy hope you are doing well sending you lots of love have a purrfect day 😻😻,01/05/2024,0.4,0.0,0.0,0.2,0.4,8,3,0.9022,1,0.99257493019104
waraaninditari,i dont change him much just add more strands of hair flowing haha ghosttwt ghostbc terzo emeritusiii,I dont change him much just add more strands of hair flowing haha #ghosttwt #ghostbc #terzo #emeritusIII,01/04/2024,0.0,0.0,0.5,0.5,0.0,3,0,0.4588,0,0.8988363742828369
skzinfoesp,children  but yes he did,Children*But yes he did.,01/04/2024,0.0,0.0,0.0,0.0,0.0,1,0,0.5499,0,0.936018705368042
ilvslthszm,hairstylist with the clients nonrefundable deposits,hairstylist with the clients non-refundable deposits:,01/05/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9687036871910095
modelpress,every virus is airborne but you still got to wash your hands your basil skin layer flakes off  so you still have to wash your hands,Every virus is airborne but you still got to wash your hands. Your basil skin layer flakes off  so you still have to wash your hands.,01/05/2024,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,0,0.6253821849822998
lexithink,i hate being asked why im not talking i literally just dont have anything to say pls leave me alone,I hate being asked why Im not talking. I literally just dont have anything to say pls leave me alone 😭,01/05/2024,0.0,0.0,0.0,0.5,0.5,-6,-1,-0.6808,-1,0.9723415374755859
Yann45050809,i do not support all women some of u bitches are very racist,i do not support all women some of u bitches are very racist,01/05/2024,0.0,0.0,0.0,0.0,0.0,-6,0,-0.8873,-1,0.980523407459259
vivafalastin,hualian reference sheets i love the design of xie lians sword and the details of hua chengs jewelry,Hualian reference sheets. I love the design of Xie Lian’s sword and the details of Hua Cheng’s jewelry.,01/05/2024,0.33,0.0,0.33,0.0,0.33,3,1,0.6369,1,0.9900274872779846
