username,tweet_text,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
Chuckforevver,not a good time to lose hot bats this time of the year to injuries even if its a short time on the il,aug 5 2023  746 pm utc,0.0,0.25,0.25,0.5,0.0,3,1,-0.6256,-1,0.967677652835846
JasonCoxThe1,why is schneider moving george into the 4 spot after the way it went yesterday with vladdy behind him and giving him protection  and why flip schneider and varsho  this manager waaayyyyy overthinks a lot of his moves when it comes to lineups and pitching changes,aug 5 2023  742 pm utc,0.0,0.2,0.0,0.4,0.4,0,1,0.34,-1,0.6930281519889832
JasonCoxThe1,its hard to replace babe jansen  tough one,aug 5 2023  738 pm utc,0.0,0.33,0.0,0.0,0.67,-1,0,-0.2263,0,0.907381534576416
SandraC09629631,good no kirk to hit into double play,aug 5 2023  729 pm utc,0.0,0.5,0.0,0.0,0.5,2,1,0.4767,0,0.6731821298599243
IDidTheIggy,fucked without danny bondsen,aug 5 2023  726 pm utc,1.0,0.0,0.0,0.0,0.0,-4,0,-0.6597,-1,0.9382913708686829
GlendaD52322641,our jays are banged up,aug 5 2023  724 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0.9149284958839417
Melrich24,slash line  246 ba 317 obp 379 slg 95 ops  salary 24m if this doesnt denote an awful season what does,aug 5 2023  722 pm utc,0.0,0.0,0.0,0.0,1.0,-5,-1,0.0976,-1,0.9661906361579895
UnknownJaysFan,because god forbid they give vladdy any protection in the lineup,aug 5 2023  722 pm utc,0.0,0.0,0.5,0.0,0.5,1,0,-0.0516,-1,0.8862944841384888
UnknownJaysFan,finally lineup protection for vladdy but apparently it was only for one day,aug 5 2023  721 pm utc,0.5,0.0,0.0,0.0,0.5,0,1,0.0,0,0.7552468180656433
pleasejaysdoit,he will pay his share of games but he cant play every day they have said that rom the beginning  they have to get varsh going  as he will see more games  for sure kk will be in there tomorrow,aug 5 2023  713 pm utc,0.5,0.0,0.0,0.0,0.5,0,0,0.6642,0,0.9302308559417725
TD_Canada,hi rocky we understand how frustrating this must be as we mentioned earlier today wed love to chat in detail about the situation and we may be able to help with this online feel free to send us a dm when you have a moment to chat we look forward to hearing from you dr,aug 5 2023  709 pm utc,0.25,0.12,0.0,0.12,0.5,4,0,0.8074,1,0.7306532859802246
LeafsFanKW,he can play next year if kk leaves  this year kk has shown he deserves to play if we want to win,aug 5 2023  709 pm utc,0.0,0.0,0.0,0.0,1.0,5,1,0.9169,0,0.5425100922584534
GLaflower,he hasnt had a terrible season he hit over 350 for june and july until the slump everyone slumps but im sure you knew that,aug 5 2023  708 pm utc,0.0,0.5,0.0,0.0,0.5,-3,-2,0.5757,0,0.7582261562347412
pleasejaysdoit,yep plus kk will play tomorrow and will be key late games,aug 5 2023  708 pm utc,0.0,0.0,0.0,0.67,0.33,0,0,0.7269,0,0.9059875011444092
GLaflower,two hitsstarted hitting it on the screws in the baltimore series and finally got the seeing eye single its over and youre welcome,aug 5 2023  707 pm utc,0.33,0.33,0.0,0.0,0.33,2,1,0.25,0,0.5751097798347473
kathypom54,we have varsho for 4 more years and doubtful that kk will be back  varsho needs to play every day as he is the future center fielder,aug 5 2023  707 pm utc,0.33,0.0,0.0,0.0,0.67,-1,-1,0.3041,0,0.8473070859909058
BerezinIsBack,how about we sweep why jay always content with series win win two game and celebrate like win something then always lose game 3 go for wij today go for sweep tomorrow f series win,aug 5 2023  705 pm utc,0.0,0.0,0.0,0.5,0.5,21,5,0.9623,0,0.7988891005516052
TheHiddenValar,nextlevel,aug 5 2023  705 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8935759663581848
Melrich24,yep one hit and hes back to being an allstar right   as for games ive only attended 3000 or so in my lifetime probably watched another 2 or 3 thousand  but thanks for alerting me that his terrible season is now fixed,aug 5 2023  704 pm utc,0.0,0.25,0.25,0.0,0.5,-1,0,0.0772,-1,0.5045398473739624
GLaflower,i was being kind he shouldnt be in the major leagues at all,aug 5 2023  701 pm utc,1.0,0.0,0.0,0.0,0.0,2,0,0.5267,-1,0.8099342584609985
andrew_danelon,actually he belongs on waivers,aug 5 2023  658 pm utc,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0,0.9564893841743469
GLaflower,slump is over big two out double last night to add insurance runs do you watch the games,aug 5 2023  658 pm utc,0.0,0.0,0.33,0.33,0.33,1,-1,0.0,0,0.9754865765571594
GLaflower,manager schneider makes several changes to last nights lineup  they work they win suddenly a lack of responses about how terrible a manager he is strange if they lose today tho itll be his fault for playing belt not playing kk etc always something with some jays fans,aug 5 2023  657 pm utc,0.0,0.0,0.0,0.43,0.57,-2,-2,-0.7438,-1,0.8659425377845764
pleasejaysdoit,yep we can count on kk we need to be able to count on varsh,aug 5 2023  655 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.5719,0,0.5048325061798096
GLaflower,right where he belongs,aug 5 2023  653 pm utc,1.0,0.0,0.0,0.0,0.0,0,1,0.0,1,0.6131191849708557
rocky_rikhi,bharat_masrani td_canada waiting for over an hour on hold for support is unacceptable  profit should be earned by delivering topnotch customer service not by harassing loyal customers with long wait times please prioritize improving response times,aug 5 2023  651 pm utc,0.0,0.0,0.4,0.2,0.4,6,3,0.7903,-1,0.9655781388282776
sportsfanjm,build off yesterdays momentum   lets go,aug 5 2023  649 pm utc,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0,0.6220436096191406
MacDFinn,ill be there,aug 5 2023  641 pm utc,0.0,0.0,0.0,0.0,0.0,-2,0,-0.4215,1,0.6525865793228149
O_C_Boyd,davis schneider to cleanup if he goes yard again today please,aug 5 2023  636 pm utc,0.0,0.0,0.0,0.0,0.0,1,0,0.3182,0,0.943737804889679
GregBurman,at this point if there is any chance at all of varsho getting on track they cant afford to ignore it   kk will be just fine with that he knows they need it,aug 5 2023  634 pm utc,0.25,0.0,0.25,0.0,0.5,3,1,0.7514,0,0.8250926733016968
LenTheRealtor,sometimes players need a rest  its going to be a series of close  hard fought games for the rest of the season,aug 5 2023  631 pm utc,0.33,0.33,0.0,0.33,0.0,-1,-1,-0.4019,0,0.9529058337211609
OaksFL,jose is my favorite blue jay pitcher i believe we will win today,aug 5 2023  631 pm utc,0.5,0.0,0.0,0.5,0.0,6,2,0.7783,1,0.9925532937049866
rocky_rikhi,td_canada thank you for acknowledging my complaint my reference number is 09661002 i hope you take this matter seriously and take necessary actions to address the account closure issue and improve customer service customerfeedback tdimprovement,aug 5 2023  629 pm utc,0.0,0.0,0.0,0.14,0.86,7,0,0.7027,1,0.6494377255439758
basedJayJackson,springer hitting cleanup and dejong in the 9 hole,aug 5 2023  628 pm utc,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0,0.9708026647567749
pleasejaysdoit,i think they will split but varshg had a good game yesterday and would like to see him get going  we know what kk is  if we get varsh going the team is better  im sure he plays tomorrow,aug 5 2023  627 pm utc,0.0,0.0,0.0,0.0,1.0,7,2,0.962,1,0.9767333269119263
basedJayJackson,davis in the lineup again,aug 5 2023  627 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9447035789489746
rocky_rikhi,disappointed with the account closure process at td_canada its been 4 days and still no resolution spending 3 hours on hold each call bank unable to assist complaint department redirected to another dept with no avail bad experience for customers customerexperience,aug 5 2023  626 pm utc,0.11,0.0,0.0,0.33,0.56,-7,-4,-0.9042,-1,0.9817854762077332
TD_Canada,hi rocky thanks for reaching out we sincerely apologize for any frustration caused by your experience at one of our branch locations this is certainly not the way we want our customers to feel please send us a dm so we can chat further and see how we may be able to help ja,aug 5 2023  624 pm utc,0.0,0.0,0.0,0.43,0.57,6,-1,0.8957,0,0.6632663011550903
LeafsFanKW,kk deserves more than that  that should be varshos role,aug 5 2023  624 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.3612,0,0.7650209665298462
rocky_rikhi,dear td_canada i recently had a disappointing experience at your country hills branch in calgary i believe that providing training for your managers in customer service could greatly improve the overall experience for your customers customerservice tdimprovement,aug 5 2023  621 pm utc,0.25,0.0,0.25,0.25,0.25,2,0,0.3804,-1,0.9488928914070129
PeterHu46581463,does not matter you are not watching,aug 5 2023  616 pm utc,0.0,0.0,0.5,0.5,0.0,1,0,-0.0191,0,0.8375858068466187
Brendan49724813,doesnt make any sense to have springer hitting cleanup,aug 5 2023  609 pm utc,0.0,0.5,0.0,0.5,0.0,0,0,0.0,-1,0.877582848072052
StrikeRicher,davis schneider could be the next altuve,aug 5 2023  608 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.5633715391159058
LeafsFanKW,he played in the 9th last night so dont think so why bring him in with a 4 run lead if hes hurt,aug 5 2023  608 pm utc,0.0,0.0,0.0,0.67,0.33,-2,0,-0.25,-1,0.6658228039741516
gooddayhaver,hes played like 3 games lol settle down,aug 5 2023  603 pm utc,0.0,0.0,0.0,0.0,1.0,5,1,0.7717,0,0.9043321013450623
BlayneBree,kudos to d schneider but if that try anything call up distracts fans  media from the lacklustre  wholly unfinishedtrade deadline moves by atkinsthen yall are so freaking gullible  sad  did you watch the os series  bluejays will always fall short mid  bluejays,aug 5 2023  550 pm utc,0.0,0.2,0.2,0.4,0.2,-3,-2,-0.9426,-1,0.9372653961181641
qauckenbush17,really coulda used a bay at the deadline like badly,aug 5 2023  548 pm utc,0.0,0.0,0.0,0.5,0.5,-1,0,-0.1531,0,0.5500140190124512
JoeEchandi,has dejong gotten a hit yet as a blue jay would be nice to see him get going at the plate,aug 5 2023  547 pm utc,0.33,0.33,0.0,0.33,0.0,3,1,0.4215,1,0.7723411917686462
DinoRoiati,did keirmaier get abducted by aliens,aug 5 2023  546 pm utc,0.0,0.0,0.0,0.0,1.0,-2,0,-0.5106,0,0.6416215300559998
alex_danelon,thats what im saying,aug 5 2023  541 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.911855936050415
ilse31046,wow springer batting 4th,aug 5 2023  540 pm utc,0.0,0.0,1.0,0.0,0.0,4,1,0.5859,0,0.797339677810669
alex_danelon,wheres biggio,aug 5 2023  540 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9471586346626282
James_H630,kiermeyer hurt again he looked off on thursday also i would move springer behind jansen and chapman,aug 5 2023  540 pm utc,0.0,0.0,0.0,1.0,0.0,-2,-1,-0.5267,-1,0.7491167187690735
MANOAHISFEEBLE,bag of chips,aug 5 2023  538 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9108698964118958
GordonnBleu,why are we just gonna act like whit hasnt been probably our most consistent hitter all year,aug 5 2023  535 pm utc,0.0,0.0,0.0,0.0,1.0,2,2,0.3612,0,0.7900935411453247
salesmode1,whit merrifield and belt in top 2 spots this is just sad,aug 5 2023  533 pm utc,0.0,0.0,0.25,0.25,0.5,0,0,-0.3182,-1,0.9680209159851074
SophieShipton_,hes not the only one its the whole team hes also been getting on base this week and getting hits and i understand hes been in his slump but hes also been unlucky with hard hit balls he will improve even if itll take time,aug 5 2023  528 pm utc,0.0,0.6,0.0,0.4,0.0,1,-2,0.5023,0,0.7330836057662964
ErnieCleMVP,1 alright game shouldnt put you cleanup he still cant hit with risp,aug 5 2023  526 pm utc,0.0,0.5,0.0,0.5,0.0,0,1,0.25,-1,0.7232196927070618
EliteSportsTour,we have 200 jays fans in the bleachers today look for the patch of blue in right field changing go jays go,aug 5 2023  525 pm utc,0.0,0.0,0.0,0.5,0.5,0,2,0.0,1,0.5461528897285461
pleasejaysdoit,yep i agree and i like kk coming off the bench late too run or defence,aug 5 2023  522 pm utc,0.0,0.0,0.5,0.5,0.0,3,1,0.8442,1,0.8757419586181641
GregBurman,varsho went 23 plus a walk with a hr last night to me it makes sense to see if he can get going  afaik kk is fine,aug 5 2023  522 pm utc,0.5,0.0,0.0,0.5,0.0,2,1,0.5106,0,0.9362471699714661
LeafsFanKW,sorry disagree with sitting kiermaier  he has been good all year and now varsho has one good game and he sits total disrespect to kk,aug 5 2023  519 pm utc,0.0,0.0,0.0,1.0,0.0,3,-1,0.3818,-1,0.9581732153892517
flash_canadian,why change the lineup when it was good for once,aug 5 2023  516 pm utc,0.0,0.0,0.0,0.0,0.0,3,1,0.4404,0,0.7646477818489075
whyjays,i get that but hes also had 2 games with at least a base hit this  week which is more than his previous 35 and getting on base also at times hes been unlucky with hard hit balls so hes getting there even if itll take time,feb 8 2023  815 pm utc,0.0,0.5,0.0,0.5,0.0,-1,-2,-0.1531,0,0.695216953754425
SophieShipton_,another berríos bump day you love to see it,aug 5 2023  514 pm utc,0.67,0.0,0.33,0.0,0.0,3,0,0.6369,1,0.9477870464324951
schofieldb95,my reaction to this lineup,aug 5 2023  513 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9243404865264893
Guillermo2Mars,he has 19 hits in 104 ab since july 1st with 4 doubles and 2 home runs  thats not bad its godawful,aug 5 2023  512 pm utc,0.33,0.33,0.0,0.33,0.0,-3,-1,0.431,0,0.6262168288230896
JohnnyGiuntaa,who else gonna play ss lol,aug 5 2023  511 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.6369,0,0.9669464826583862
whyjays,who do you think you are bum,sep 14 2022  814 pm utc,0.0,0.0,0.0,1.0,0.0,0,-1,0.0,-1,0.8844974040985107
whyjays,where is kk is he hurt,aug 5 2023  511 pm utc,0.0,0.0,0.0,1.0,0.0,-2,-1,-0.2263,0,0.6937384605407715
SophieShipton_,ideal lineup other than dejong,aug 5 2023  502 pm utc,0.0,0.0,0.0,0.0,0.0,0,1,0.5267,0,0.7205963134765625
kathypom54,ill be cheering loud down the first base line lets gooo nextlevel,aug 5 2023  511 pm utc,0.25,0.0,0.0,0.5,0.25,0,-1,0.128,1,0.9578322768211365
JesseRange3,no kirk in sight after that awful night last night i dont want to hate on him but my god chapman could have had 1 or two more rbis if kirk had productive outs,aug 5 2023  509 pm utc,0.0,0.33,0.33,0.33,0.0,-5,0,0.2354,-1,0.894559383392334
TorontoEnjoyer,walkoffpodcast jansen 4hole was nice while it lasted,aug 5 2023  508 pm utc,1.0,0.0,0.0,0.0,0.0,3,1,0.4215,1,0.8365307450294495
cephal0pod,varsho to the moon at this point,aug 5 2023  506 pm utc,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.9370688199996948
JohnnyGiuntaa,please stop fighting cheers,aug 5 2023  506 pm utc,0.5,0.0,0.0,0.5,0.0,2,0,0.1779,-1,0.6658189296722412
DepressedOilFan,hes cooked,aug 5 2023  506 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8785145878791809
SophieShipton_,he got on base three times yesterday with a base hit had a good game,aug 5 2023  505 pm utc,0.0,0.33,0.0,0.67,0.0,3,1,0.4404,1,0.9385002255439758
cephal0pod,the numbers uhh you could say there good,aug 5 2023  505 pm utc,0.0,0.0,0.0,0.0,1.0,3,1,0.4404,1,0.9032534956932068
diggszn14,schneider after hitting another bomb,aug 5 2023  504 pm utc,0.0,1.0,0.0,0.0,0.0,-1,-1,-0.4939,0,0.8696959614753723
SophieShipton_,he got on base three times yesterday with a base hit i wouldve batted him 2nd but ill take it,aug 5 2023  504 pm utc,0.0,0.25,0.25,0.5,0.0,-2,0,-0.5719,0,0.758288562297821
whyjays,check the numbers,aug 5 2023  504 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9377439022064209
KyleTreats,davis schneider hitting his second nuke,aug 5 2023  503 pm utc,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.8284090757369995
Melrich24,batting springer cleanup  does our manager watch the games  holy cow,aug 5 2023  503 pm utc,0.0,0.0,0.67,0.33,0.0,0,1,0.0,0,0.8936633467674255
aNewLife444,need berrios to have a top tier game,aug 5 2023  502 pm utc,0.0,0.0,1.0,0.0,0.0,2,1,0.2023,0,0.7531797289848328
KyleTreats,john schneider playing a callup on back to back days,aug 5 2023  502 pm utc,0.5,0.0,0.0,0.0,0.5,0,0,0.2023,0,0.9265841245651245
ErnieCleMVP,springer cleanup,aug 5 2023  502 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9544591903686523
MuckFessier,when schneider hits another bomb on a 21 count in his first ab this game,aug 5 2023  501 pm utc,0.0,0.5,0.0,0.0,0.5,-1,-1,-0.4939,0,0.9639383554458618
VancouverTitans,dont forget to get tickets to our td_canada watch party tomorrow watch us dominate the sfshock    vancouvertitansggtdfanhu,aug 5 2023  100 am utc,0.0,0.33,0.67,0.0,0.0,-1,1,0.434,1,0.8772986531257629
prisMonroe,they actually said that wow,aug 5 2023  351 pm utc,0.0,0.0,1.0,0.0,0.0,4,1,0.5859,0,0.7249603271484375
bramptondtbia,jambana one world festival 2023 is happening in 3 days   join us from 1  9pm at gage park to celebrate emancipation day get a taste of the caribbean   jambanafestival td_canada citybrampton jonesjonesltd jambanafestival emancipationday downtownbrampton,aug 4 2023  801 pm utc,0.6,0.0,0.0,0.0,0.4,4,2,0.8442,1,0.8689699769020081
C_fabi_DC,winnable fighting shocktheworld,aug 5 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,0,1,0.0772,0,0.6879134774208069
bta1976,that is a bs article  td_canada and other banks have said completely useless  only ones getting these accounts are their richest customers  others can not save in this account along with tax free saving education saving retirement saving ect   then afford living day 2 day,aug 5 2023  1243 pm utc,0.43,0.0,0.0,0.0,0.57,1,0,0.2451,-1,0.967304527759552
WangBingwu,a paypal系統 接收方 donationchinaspringorg  b 國際電匯捐款 地址 1323 56 street delta bc v4l 2a6 canada 銀行名稱 加拿大td canada trust  銀行國際代碼 ccooo405740 7303554  接收方名稱 chinaspring democracy movement society 賬號 05740047303554,mar 10 2023  644 pm utc,0.0,0.0,0.0,0.5,0.5,1,1,0.5106,0,0.9748216271400452
WangBingwu,i know they arent i was just saying this would be a jays move for the way this year is going,mar 10 2023  634 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9290839433670044
WilliamHancock,i really thought getting the td visa infinite travel aeropoints card would help to any degree but no  aeroplan td_canada,aug 5 2023  836 am utc,0.0,0.0,0.0,0.0,0.0,1,0,-0.2382,-1,0.6921335458755493
Hoppcir,worked out,aug 5 2023  512 am utc,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9482481479644775
GLaflower,markjcarney do believe that companies ignoring climatechange and globalwarming will go bankrupt pathwaysnetzero rbc td_canada ableg cdnpoli can 8 of  economy og handle a transition plan cafreeland s_guilbeault yes yes pembina ableg graph via drjamesehansen,aug 5 2023  432 am utc,0.0,0.33,0.33,0.0,0.33,-1,-1,-0.2263,-1,0.5194571614265442
MSchleinich,td_canada youre banks are fucking garbage,aug 5 2023  408 am utc,0.5,0.0,0.0,0.0,0.5,-4,-2,0.0,-1,0.982721745967865
KyleBak07548968,just a crazy thought,aug 5 2023  350 am utc,0.0,0.0,0.0,0.0,1.0,-2,-1,-0.34,0,0.8721548914909363
sefrook,jambana one world festival 2023 is happening in 3 days   join us from 1  9pm at gage park to celebrate emancipation day get a taste of the caribbean   jambanafestival td_canada citybrampton jonesjonesltd jambanafestival emancipationday downtownbrampton,aug 5 2023  309 am utc,0.6,0.0,0.0,0.0,0.4,4,2,0.8442,1,0.8689699769020081
bramptondtbia,i really liked the order of this lineup guys get on base for the top of the order,aug 4 2023  801 pm utc,0.0,0.0,0.5,0.5,0.0,4,2,0.5984,1,0.9852638244628906
2Future__,hello thank you for reaching out we can certainly understand how frustrating this would be please send us a dm so we can assist further with your application fd,aug 5 2023  229 am utc,0.0,0.33,0.0,0.0,0.67,2,0,0.6249,0,0.6814765930175781
TD_Canada,hes got rance mulliniks trending and for that i am grateful,aug 5 2023  217 am utc,1.0,0.0,0.0,0.0,0.0,3,1,0.4588,1,0.9851866364479065
keepfischin,td_canada good evening you are telling me im pre approved for a td visa but when i confirm my details you say my address isnt valid ive had the same address 21 years its whats on my alberta drivers licence wont let me past it can i go in branch and finish process,aug 5 2023  215 am utc,0.2,0.0,0.0,0.4,0.4,5,1,0.431,0,0.5680972337722778
JJaunzou,youre banned from our watch parties,aug 5 2023  137 am utc,0.0,0.0,0.5,0.5,0.0,-2,0,-0.0772,-1,0.895818829536438
VancouverTitans,idk why did you lose to them,aug 5 2023  136 am utc,0.0,0.0,0.0,1.0,0.0,0,-1,-0.4767,-1,0.8812648057937622
JJaunzou,why were you wearing a defiant jersey,aug 5 2023  131 am utc,0.0,0.0,0.0,0.0,0.0,-1,-1,-0.2263,0,0.8551937341690063
harjai6_,put bichette in instead of dejong then ill love it,aug 5 2023  126 am utc,0.33,0.0,0.0,0.33,0.33,1,1,0.34,1,0.9457927942276001
samsonxp_,probably samsonxp,aug 5 2023  110 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9228595495223999
JJaunzou,this guy in all those photos is really hot and sexy and cool and awesome and probably good at winston what is his,aug 5 2023  103 am utc,0.25,0.0,0.25,0.25,0.25,11,5,0.918,1,0.986574113368988
bookersmancave,kk is faster though,aug 5 2023  1256 am utc,0.0,0.0,0.0,0.0,0.0,0,1,0.3612,0,0.8410601615905762
jmegan,heck yes he does nextlevel,aug 5 2023  1214 am utc,0.0,0.0,0.0,0.0,0.0,1,-1,0.4019,1,0.9630992412567139
Frosty2thumbs,so happy im watching this game,aug 4 2023  1151 pm utc,0.5,0.0,0.5,0.0,0.0,3,1,0.6115,1,0.9928170442581177
TD_Canada,great catch we can confirm the text you received is a smishing text please forward a screenshot of the text to phishingtdcom for our security teams to investigate further more information on protecting yourself online can be found here tinyurlcom4zkhcxnd kj,aug 4 2023  1138 pm utc,0.33,0.0,0.17,0.0,0.5,4,1,0.8316,1,0.6088957190513611
sonotolnow444,td_canada just thought id let you guys know total scam you guys would never send this,aug 4 2023  1132 pm utc,0.0,0.0,0.0,0.0,1.0,-2,-1,-0.5719,-1,0.9614557027816772
VancouverTitans,watch parties are back at thesportsbar_ra presented by td_canada   aug 5  sfshock  doors 230pm   get your tickets at vancouvertitansggwatchpar,jul 21 2023  1114 pm utc,0.0,0.0,1.0,0.0,0.0,0,0,0.4019,0,0.867699146270752
kgqncf625w,there isnt really a better option lets be real,aug 4 2023  1114 pm utc,0.0,0.0,0.0,1.0,0.0,2,1,-0.3865,0,0.7923381328582764
_TerrenceMeyers,what the heck did espinal do to deserve this treatment no one wanted to see bichette hurt but it finally looked like espy was going to get a steady opportunity,aug 4 2023  1109 pm utc,0.33,0.0,0.0,0.33,0.33,1,0,0.631,-1,0.9376364946365356
Jen29089919,biggio rarely plays so option him to bisons and try barger,aug 4 2023  1108 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,-0.1877,0,0.95090651512146
Step_The_Hen,no theyre not related but it wouldve been funny if they were,aug 4 2023  1107 pm utc,0.0,0.0,1.0,0.0,0.0,3,-1,0.5023,1,0.4996464252471924
samsonxp_,mfw i eat an entire half  half of fried chicken for this w,aug 4 2023  1106 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,0,0.9232705235481262
VancouverTitans,dont forget to grab a nutritious snack to stay at your best   presented by td_canada  forceofnature  owl2023,aug 4 2023  1105 pm utc,0.0,1.0,0.0,0.0,0.0,2,1,0.7065,1,0.8923683762550354
libraryowl,i like a nice varsho bunt  he sure runs fast nextlevel,aug 4 2023  1100 pm utc,1.0,0.0,0.0,0.0,0.0,5,3,0.765,1,0.984274685382843
liftheavyeveryd,team is turning into a joke,aug 4 2023  1059 pm utc,0.5,0.0,0.5,0.0,0.0,2,-1,0.296,-1,0.970346987247467
ChuckMcJ,johnnysources is the real mvp here gate14pod,aug 4 2023  1046 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1,0.9722992181777954
elizabeth_d,hi td_canada and canrevagency im trying to pay a small amount in pit arrears from two different tax years for an elderly family member what on earth does this actually mean was it just never updated after 2017 and why wont it accept a 9 digit sin wo spaces as the acct,aug 4 2023  644 am utc,0.0,0.0,0.67,0.33,0.0,0,-1,-0.7339,-1,0.7268422842025757
DJGamble13X,alright folks how much we losing by today im thinking 82 boston,aug 4 2023  1043 pm utc,0.0,0.0,0.0,1.0,0.0,-3,-1,-0.1531,-1,0.6447914838790894
JohnWKowal1,why is guerrero untouchable move him way down 7th is where he belongs all he can do is hit 40 mph lob balls in the middle of the plate in a home run derby real pitchers make him look awful stop babysitting this manchild,aug 4 2023  1040 pm utc,0.2,0.2,0.0,0.6,0.0,-4,-1,-0.6369,-1,0.9418879151344299
306Jordan,please win thats the tweet,aug 4 2023  1038 pm utc,0.0,0.0,0.0,0.0,0.0,5,1,0.7269,1,0.8372427225112915
Trevor_m29,if he can hit with risp its worth a shot tbh,aug 4 2023  1033 pm utc,0.0,0.5,0.0,0.0,0.5,2,1,0.2263,0,0.6821280717849731
SHollywoodN,hes a 28th round nobody from 2017 that decided to hit last year and has been on a tear this season in aaa he wasnt a prospect until a minute ago last year he started his 5th year in the minors in a,aug 4 2023  1032 pm utc,0.0,0.33,0.0,0.33,0.33,1,0,-0.2235,0,0.9030043482780457
2Future__,davis please save our disappointing team from  a monumental collapse of a season,aug 4 2023  1029 pm utc,0.0,0.0,0.33,0.67,0.0,-1,-1,-0.2263,-1,0.9741257429122925
set921,the fact that im hoping davis saves this team speaks volumes,aug 4 2023  1029 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.4215,1,0.8316770792007446
set921,makes sense hes there for his bat do he should be higher that the 2 defensive specialists,aug 4 2023  1028 pm utc,0.0,0.0,0.0,0.5,0.5,0,-1,0.0258,0,0.665697455406189
Jakester075,this jays lineup is ridiculous springer batting 2nd stupid he shouldve be moved to 8th or 9th the way he is hitting playing both catchers another stupid move kirk cant hit a beach ball  jansen is better so play him and forget kirk,aug 4 2023  1024 pm utc,0.0,0.5,0.17,0.0,0.33,-6,-2,-0.5242,-1,0.9755182266235352
GU3RNS,no gurriel has straight just been awful this year aside from his one month heater since may 15th hes hitting 220 varsho is hitting 200 but one is significantly better defensively can hate the trade all you want but gurriel was an all star based on one month hes been bad,aug 4 2023  1017 pm utc,0.0,0.4,0.0,0.6,0.0,-6,-2,-0.8608,-1,0.8769182562828064
SixtySevenWest,i dont know why you keep rolling out the 20 million a year automatic out there has to be a hot dog vendor that hits better than him somewhere in the stadium,aug 4 2023  1016 pm utc,0.0,0.5,0.0,0.5,0.0,2,2,0.4404,-1,0.6119261980056763
dr_butterballs,why,aug 4 2023  1015 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7436332106590271
NerfherderVI,jano batting cleanup  sure why not,aug 4 2023  1009 pm utc,0.0,0.0,1.0,0.0,0.0,0,0,0.3182,0,0.8286876678466797
WilliamHancock,its his brother,aug 4 2023  1006 pm utc,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.9330813884735107
EdwardJames1708,lets go bluejays here comes the big win streak,aug 4 2023  1004 pm utc,0.0,0.0,0.5,0.5,0.0,5,1,0.5859,1,0.9728863835334778
LFGBlueJays,why is the hell is the manager putting himself in the lineup anything to try and get this lineup going i guess,aug 4 2023  920 pm utc,0.0,0.0,0.5,0.5,0.0,-4,-1,-0.6808,-1,0.9476574659347534
Achiuwaseason,and a higher average than varsho still chills,aug 4 2023  944 pm utc,0.0,0.0,0.0,0.5,0.5,0,0,0.0,0,0.8714713454246521
Christalball93,i think manoah continues to improve last time he looked better before the hit batter and that was following 2 missed calls from ump his pitches were dancing as jomboy said haha,aug 4 2023  943 pm utc,0.0,0.2,0.0,0.6,0.2,5,1,0.765,1,0.9756217002868652
Ogopogo1,lets go need to sweep the sox,aug 4 2023  943 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1,0.9063709378242493
j_hall70,i like this lineup about time jansen is in the 4 hole,aug 4 2023  942 pm utc,0.0,0.0,0.0,1.0,0.0,2,1,0.3612,1,0.8805465698242188
