username,tweet_text,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
aaronreading,bratz fist collab being with a non black celebrity isnt sitting right in my spirit  just dont seem right lol,aug 2 2023  929 pm utc,0.0,0.5,0.0,0.5,0.0,4,1,-0.1611,-1,0.9492844939231873
fella6_9,it is definitely stomachchurning content but i knew that going in there lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.6757,0,0.7744590044021606
MadeinSKorea,i love the choices i mightve lold at worfs,aug 2 2023  929 pm utc,0.5,0.5,0.0,0.0,0.0,3,1,0.6369,1,0.9920420050621033
tunnelofreverb,lol there they are you loving sending,aug 2 2023  929 pm utc,0.5,0.0,0.0,0.0,0.5,5,1,0.7717,1,0.9616497159004211
illustrata_ai,lol nothing so fun unfortunately  plain ole h2o,aug 2 2023  929 pm utc,0.33,0.0,0.0,0.33,0.33,7,0,0.2785,-1,0.9113327860832214
ThatPatsStan,the only people saying its close between mac and zappe are the people who dont like mac lol,aug 2 2023  244 pm utc,0.33,0.0,0.0,0.0,0.67,5,1,-0.5334,0,0.5079222917556763
Ahmeds4ys,if they arrest ik tomorrow and you are going to protest then it is best to leave your cellphones at home or leave your simcards at home switch your phones to aeroplane mode turn off your bluetooth and location lol,aug 2 2023  825 pm utc,0.0,0.0,0.33,0.67,0.0,0,0,0.4939,0,0.8584927916526794
Str8F8ed,lol covid really covid is over  change the narrative,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9174193143844604
Alanceltic56,you are leaning more every day lol,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,3,0,0.4703,0,0.7593412399291992
ItsLuckyPurr,i thought a new adult store opened in town place called my pink vibe but then i go in there and its a bakery  i just assumed because the sign was hot pink with a sexy font toopoor marketing decision lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.29,0.71,6,2,0.8519,0,0.6007472276687622
broadwaybul,shitn me lol i got a ten to bet i cant bet 300k on somebdy else unless i got the source lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,6,0,0.6808,-1,0.6062963604927063
BigDaddyNique__,lol this will be me,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.5943824648857117
blackenwhiteee,new record lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.7388525009155273
DPEntire,this ladyaliengene is a scammer goes by lady alien and yeah as you can see is phony if you got pounds to giveaway like that you can do shipping lol fool cannabiscommunity cannaland,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,4,-1,0.5574,-1,0.9710076451301575
BlakePotrzeba,i have a job lol go play with somebody who work from home,aug 2 2023  756 pm utc,0.0,0.0,0.0,0.25,0.75,3,1,0.6369,0,0.8726787567138672
SlimWyldNReklez,rip to this scrapped lol narration lyric that goes hard af,aug 2 2023  929 pm utc,0.0,1.0,0.0,0.0,0.0,2,-2,0.34,0,0.8570734262466431
gravity_levity,lol with the increased popular demand for all things superconductivity people are discovering my most offensive twitter post of all time,aug 2 2023  538 pm utc,0.0,0.0,0.5,0.5,0.0,6,0,0.4417,0,0.45862019062042236
gravity_levity,wanted to give it a try lol,feb 15 2020  325 am utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,1,0.5663033127784729
WavePrism_,being gay is against your religion but violence and murder isnt lol,aug 2 2023  301 am utc,1.0,0.0,0.0,0.0,0.0,-2,-1,-0.9531,-1,0.8462201356887817
maariaisnothere,been there lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.6315034627914429
DijahSB,hahahahaha i would never lol im just telling u the situation with catalonia because i literally live here,aug 1 2023  224 pm utc,0.0,0.0,0.0,0.5,0.5,3,0,-0.3252,0,0.8190106153488159
WKWGardens,you right i was just upset lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,0.0516,0,0.5156421065330505
mrpacklite,lol i figured that  how you doing wimpy  i tell you what ive lost 7 family members and neighbors in the past 2 months  its getting scary,aug 2 2023  929 pm utc,0.0,0.0,0.25,0.5,0.25,-2,-3,-0.5574,-1,0.8479920625686646
ToddMichael92,damn we shouldve let them have rashada lol wouldve been a crazier story,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,-3,-1,0.0,-1,0.7936163544654846
1Terry18,you guys realize that affleck himself was done with batman lol  fine with cavill but can people stop the affleck narrative,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,4,1,-0.128,0,0.9091103076934814
boutdataction29,u wicked lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,1,-1,-0.1531,0,0.5836483240127563
thabox_,lol hey if it works it works you should join my discord for when its time to enter the starfield,aug 2 2023  929 pm utc,0.0,0.0,0.33,0.0,0.67,2,1,0.3182,1,0.8617455959320068
360transformn,lol the best matteo come on now,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,6,1,0.7906,1,0.959998607635498
ArachnetteVtube,any republican da anywhere should immediately file the same criminal charges against democrats  i mean they wont though lol,aug 2 2023  929 pm utc,0.5,0.0,0.0,0.5,0.0,-2,-1,-0.7803,-1,0.7966882586479187
InterViews_P0D,deeez nuts aha got yalll if u fell for that come on now lol lmfao aha got u all,aug 2 2023  929 pm utc,0.0,0.33,0.67,0.0,0.0,4,-1,0.6124,0,0.7304248213768005
Bonetti,i have a coworker that looks just like him lol hes frigging strange as hell,aug 2 2023  750 pm utc,0.0,0.0,0.0,0.0,0.0,0,-2,-0.3933,-1,0.8855149745941162
Timcast,lol spence said the same thing,aug 2 2023  316 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8851860165596008
aaronjmate,coffee  neither pls lol  autumn  christmas  cafés  cats  movies  closed curtains  city apartment  holding hands  poetry  longing for the future  space  dusk  paperback  typed  hoodies  photography,aug 2 2023  527 am utc,0.33,0.0,0.0,0.0,0.67,2,-1,-0.3927,0,0.8310045599937439
realbrentreed,mcmahon owns cosgrove and the padres lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9280127286911011
cryptokevLMAC,lol k what paper would you recommend,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,5,1,0.6486,0,0.9137485027313232
GrannyOutlaw,i whisper to it and it never speaks back lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,-0.3252,0,0.8804084062576294
timathus,he just says age adjusted who even knows what that means lol,aug 2 2023  929 pm utc,0.0,1.0,0.0,0.0,0.0,3,0,0.4215,0,0.7692134976387024
curlybeviie,bratz fist collab being with a non black celebrity isnt sitting right in my spirit  just dont seem right lol,aug 2 2023  1256 am utc,0.0,0.5,0.0,0.5,0.0,4,1,-0.1611,-1,0.9492844939231873
PopBase,ten years ago today i created my twitterx account lol i feel truly old as hell mytwitteranniversary,aug 1 2023  628 pm utc,0.0,0.0,0.0,0.0,1.0,-1,-1,0.2732,0,0.48085710406303406
m00t0,pierre thinks it is lol,aug 2 2023  929 pm utc,0.0,0.0,1.0,0.0,0.0,3,0,0.4215,0,0.8079470992088318
luciferian_blue,the same wizkid that had a show at tottenham days ago is already selling out another one but  will tell you tottenham wasnt sold out lol enkr,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,3,0,-0.4585,0,0.826203465461731
JOHNIIIIZ,lol good luck hitler,aug 2 2023  324 pm utc,1.0,0.0,0.0,0.0,0.0,9,2,0.8271,0,0.4988672137260437
Joe21023,like hes going to turn round and give an actual answer lol such a stupid and unprofessional question to ask,aug 2 2023  929 pm utc,0.0,0.0,0.33,0.0,0.67,1,0,-0.34,-1,0.970095157623291
Jparker_5,if they arrest ik tomorrow and you are going to protest then it is best to leave your cellphones at home or leave your simcards at home switch your phones to aeroplane mode turn off your bluetooth and location lol,aug 2 2023  929 pm utc,0.0,0.0,0.33,0.67,0.0,0,0,0.4939,0,0.8584927916526794
Ahmeds4ys,lol its like they cant tell that those two were flirting i dont get bbn viewers,aug 2 2023  825 pm utc,0.0,0.0,0.0,0.0,0.0,5,1,0.7269,-1,0.8032647371292114
Khobra101,how you gonna play me when ur baldinggtfo my phone lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.6369,-1,0.9044808745384216
rosannnnaaaaa,he says he is a free agent writing a book lol,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,4,1,0.7269,0,0.9292781949043274
DaiviAstra,lol thats not saying what you think its saying,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8401268720626831
UnWashed0ne,well that isnt a surprise lol,aug 2 2023  929 pm utc,0.0,0.0,1.0,0.0,0.0,3,1,-0.2607,-1,0.6182954907417297
adub182821,did they pay you for that ad lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,0.34,0,0.5861250758171082
DemiAndrell,i cant even keep up with the days of the week smh lol,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,3,0,0.128,-1,0.6386891007423401
Reconcilography,it appears i was the one who needed the hint lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.4215,0,0.8731110095977783
danieljironshow,i dont think mrbeast counts as an actor lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,0,0.7061482667922974
Dexertonox,cause its training camp lol,aug 2 2023  925 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,0,0.9196131229400635
Chambreezzyy,feel like im always in the matrix here lol heres monica bellucci,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,5,1,0.6486,0,0.7877951860427856
Kevin10919728,sorry guys was a little bit deceased so i didnt upload the schedule yet i got better tho lol friday will be 630 pm but the other two days are the usual 5 pm gmt,aug 2 2023  731 pm utc,0.5,0.0,0.0,0.5,0.0,4,0,0.4019,0,0.7385058403015137
Project41n,yall seen knock at the cabinshit crazy lol,aug 2 2023  919 pm utc,0.0,0.0,0.0,0.0,1.0,1,-2,0.1027,0,0.8014054894447327
NascarNino,why the fuck would i ask someone i claim i love to do something they dont wanna do that sounds foolish lol,aug 2 2023  929 pm utc,0.5,0.0,0.25,0.25,0.0,0,-1,0.34,-1,0.9495908617973328
GodElJay,definitely lol it was moment a weakness,aug 2 2023  510 pm utc,0.33,0.0,0.0,0.0,0.67,1,-1,0.4019,0,0.7481799721717834
nessnessbae,i still love the class they have the fact theyre competing for kids they usually never even had a chance for us a huge start also important to remember you cannot win every recruiting battle dude lol,aug 2 2023  929 pm utc,0.6,0.0,0.2,0.0,0.2,14,3,0.5702,1,0.9843666553497314
RelaxItsAFact,you  are running for office lol god help us all,aug 2 2023  929 pm utc,0.0,0.0,1.0,0.0,0.0,6,0,0.765,-1,0.8170860409736633
Iceman_KD35,a 16 year old calling you little shit wtf lol,aug 2 2023  929 pm utc,0.0,0.0,0.5,0.5,0.0,-5,-1,-0.6477,-1,0.9526107907295227
TwilightAshe,soldiers dey leak document cos dem no want be scapegoat for useless war youre here talking about treason  soldiers that you feed 1000 naira per day are refusing to fight but one idiot is somewhere talking about clout on social media  lol,aug 2 2023  929 pm utc,0.25,0.0,0.0,0.5,0.25,-13,-6,-0.8934,-1,0.9248155355453491
3LMthree,so he can charge 10 for it lol,aug 2 2023  929 pm utc,1.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8281532526016235
NessyDior,that partttt right heree lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,1,0.4215,0,0.6882703900337219
fineassnayyyy,currently at work lol,aug 1 2023  1002 pm utc,0.0,0.0,0.0,0.0,1.0,3,1,0.4215,0,0.9083659648895264
SirLeoBDasilva,hope you have fun it kills me that the boston gg meet up happened before i made my move but you can bet if it happens again and youre going to be there im doing my damnest to attend lol,jul 25 2023  405 pm utc,0.2,0.0,0.2,0.2,0.4,6,0,0.7311,1,0.8720513582229614
lilstzxd,i honestly hate playing with xbox players on apex theyre literally terrible at the game lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.33,0.67,-3,-2,-0.0516,-1,0.9818112254142761
L_Dub78,wooo wednesday evening almost through the weeeek gonna attempt some more obduction tonight hopefully get further than monday night lol i was wiped out and couldnt continue starting up around 7pm est,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,9,0,0.6969,1,0.8714315295219421
AtMyApex,its a sympathy sorta kinda thing lol we are to feel sorry for this lousy pm were locked in with here hopefully she wont be living on the taxpayers dime anymore,aug 2 2023  929 pm utc,0.0,0.33,0.0,0.67,0.0,6,-2,0.3935,-1,0.9448943138122559
Celithe4,way to keep it weird bro lol lawandcrimecomcrimesuspec,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,1,-1,0.2732,0,0.7703751921653748
jfleming1000,i wanna see drake in concert but i have no drake loving friends lol,aug 2 2023  929 pm utc,0.67,0.0,0.0,0.33,0.0,4,1,0.9081,0,0.6471004486083984
TriMeEvents,its game from play store ik cuz i played it lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.765,1,0.5045453906059265
Nrvbles_,new orleans is not a real place lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.5,0.5,3,0,-0.3252,-1,0.8774102330207825
bossdaddy2222,gross lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,1.0,0.0,1,-1,-0.0772,-1,0.8798874020576477
blanketcryer,like idk why people live to pretend hes a bad actor when parks and rec and all the gotg films exist its just objectively untrue lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,1,-2,0.0,-1,0.7465672492980957
jirakugo,wow okay this is extra messed up lol the official gundam fc booth merch printed the word marriage as guels dialogue but bandai refuses to let the seiyuu use that word for sulemio  the bandaihomophobia is too real   g_witch_m gundam_info sunrise_web スレミオ結婚,aug 2 2023  540 pm utc,0.0,0.5,0.17,0.33,0.0,5,-1,0.4678,-1,0.9329700469970703
Gundam_FanC,dude your handle is officer gus alphamalegus lol i dont know what youre talking about there was a pick thrown and he was standing on the sideline with his helmet in his hand in the background to me that meant he was standing on the sideline when the pick was thrown,aug 2 2023  900 am utc,0.0,0.0,0.0,0.0,1.0,3,0,0.7184,0,0.9278220534324646
OgouBadagris,im preparing too just in case lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.6291654706001282
trophybeats,youre a shill you never donated to trump or voted for him then again either did i im guessing you voted for biden and are a democrat lol  no trump supporter present or former would talk like a clown unless they were one get owned,aug 2 2023  929 pm utc,0.0,0.0,1.0,0.0,0.0,5,4,0.6369,-1,0.9640105962753296
LowelllBert,im going to see an opera in theaters today do they have previews lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.4215,0,0.6239355206489563
PresidentPat,literally why i bought them lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8855804800987244
rxb1nk,loooove my thigh tattoo your boyfriend is wrong lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,1,-1,-0.0772,1,0.9680384397506714
hassinhadi,proof i think lol,aug 2 2023  815 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,0,0.9251114130020142
JtotheB2021,lol i just want help his ministry small,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,6,0,0.7003,1,0.5474361777305603
24blackwell_bry,geez that is a weird take lol  also even if his claims were factual can culture not change is he able to verify that that culture he describes was exactly what god envisioned,aug 2 2023  929 pm utc,0.0,0.0,1.0,0.0,0.0,2,-1,0.4939,0,0.8032612800598145
RhettCarlyle,just as i suspected  lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.2263,1,0.4982737600803375
denyoverlords,lol browns fans so insecure 1964 tho guys time to wake up,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.5,0.5,1,0,-0.2062,-1,0.8235437273979187
stanleytheterr1,so what about the 11 times we got him out or gave up a hit is that not pitching to him you know michael harris robbed him of a hr right lol,aug 2 2023  929 pm utc,0.0,0.33,0.0,0.33,0.33,3,1,0.4215,0,0.6982475519180298
FireCloudxx,some dudes on this app have a grocery list of requirements for a potential wife  then go on a rampage about girls preferring rms lol,aug 2 2023  929 pm utc,0.5,0.0,0.5,0.0,0.0,3,0,0.4215,0,0.7096084952354431
BeaneaterB,a painting i drew in 3rd grade inspired my nail set i got yesterday lol,aug 2 2023  929 pm utc,0.33,0.0,0.0,0.0,0.67,5,0,0.7184,0,0.6603906154632568
gs_otis,lol like is not getting paid why didnt you come buy him away from the club mtcheeew,aug 2 2023  929 pm utc,0.0,0.5,0.0,0.5,0.0,5,1,0.6486,-1,0.9292517900466919
anarie_whit,went well for me i left town for the day and left my computer behind dont have the app on my phone and it was refreshing to think my own thoughts for a day lol,aug 2 2023  528 pm utc,0.5,0.0,0.0,0.25,0.25,3,2,0.5994,1,0.9787474870681763
1MOMSquad,ill get my man to hook it up he is in i t lol i cant even update a password,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.7471612691879272
Oilfield_Rando,they wont even tell us who they hire for dei classes abroad lol,aug 2 2023  349 pm utc,0.0,0.0,1.0,0.0,0.0,3,0,0.4215,0,0.7756813168525696
Kim_KL44,telling somebody they were born in the 1000s is wild lol,aug 2 2023  929 pm utc,0.0,0.0,0.0,1.0,0.0,3,-1,0.4215,0,0.857804000377655
mesidotcom,as if anyone cared lol,aug 2 2023  907 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.6808,0,0.7993742823600769
SparkySlips,lol one of them was midnight black so we decided with charcoal gray that also looks like black,aug 2 2023  929 pm utc,0.0,0.0,0.33,0.0,0.67,4,1,0.6486,0,0.9038553237915039
ohjphan,tea but to be fair mga is owned by a white man so i cant even say its surprising lol,aug 2 2023  928 pm utc,0.0,0.0,0.5,0.0,0.5,5,1,0.8519,-1,0.6944413185119629
gotcIouds,then why tf did you answer it on a convention stage lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,-1,0.8517892360687256
screentime,yeah it gave me some relief in the months leading up to my 30th last year lol,aug 2 2023  606 am utc,0.0,0.0,0.0,0.0,1.0,4,2,0.7964,1,0.9359399676322937
Chris76CAN23,one more step along the road lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9094746708869934
RKO2004,he might as well just plead guilty lol,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,0,0,0.2732,-1,0.849478006362915
Likemydreams76,lol ye thats much better,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,5,1,0.6908,1,0.9738360047340393
MoonlightPearl7,it doesnt hurt lol but im gonna get it filled this friday i really thought id go my whole life without cavities,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.33,0.67,1,-1,0.0572,1,0.5118505954742432
CassandraRules,this is awesome i love the stick guy lol,aug 2 2023  323 pm utc,0.33,0.0,0.33,0.0,0.33,10,2,0.9022,1,0.9925433397293091
realJoelFischer,orange magpie  strawberry im basic lol  lesbian  spider lily theyre gorgeous aaaa,aug 2 2023  203 pm utc,1.0,0.0,0.0,0.0,0.0,3,1,0.7783,1,0.9355366230010986
Chrisdaramola,when trump loses again and for the last time and goes to prison   then there goes phillip buchanans grift its a winwin   because for trump it is all about you paying his legal bills   for these lol  maga influencers it is about you lining their lazy ass pockets,aug 2 2023  928 pm utc,0.0,0.0,0.4,0.4,0.2,0,-1,-0.8074,-1,0.9012128114700317
KarenSm90878291,well i have a cracked tooth of my wisdom tooth if im explaining that right lol xd,aug 2 2023  928 pm utc,0.0,0.67,0.0,0.0,0.33,3,2,0.9022,0,0.8406887650489807
ofheranchor,the dude voicing popeye in this probably had a hell of a time lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,-1,-1,-0.4215,0,0.8664518594741821
BasedPota18,this reminds me of that kanye video about lady gaga lol,aug 2 2023  824 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.866083562374115
GDPhil_,my neighbours girlfriend pt 2 day 230 of my 30th birthday challenge  are you sure i dont have think ive seen your face around before but you are familiar to be quite honest  emi ika mo ma play hard to get daku  lol are you for real you live literally a floor,aug 2 2023  928 pm utc,0.17,0.17,0.17,0.17,0.33,3,0,0.9168,0,0.5080040693283081
vintagemenace,when you think that a few calories wont hurt you but it goes too far lol  cmm from da,aug 2 2023  757 pm utc,0.0,0.0,0.0,1.0,0.0,1,-1,0.6796,0,0.678026556968689
lavezzedout,41 out of the 47 ministers appointed by tinubu are career politicians who have been pencilled down for one crime or another  this is the human they told us knows how to pick good brains lol,aug 2 2023  904 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.296,-1,0.5071154832839966
lavezzedout,featless lol,aug 1 2023  936 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8492835760116577
ekusupanshon,yeah because they know how to market it now lmao why do you think they wait 2 years to drop a new episode  to let the hype build lol that wasnt smart of you to say,jul 19 2023  1130 pm utc,0.0,0.0,0.25,0.25,0.5,8,0,0.6749,-1,0.5187259316444397
von_Bismack,the former has 12k followers the latter 400 interesting lol,aug 2 2023  604 pm utc,1.0,0.0,0.0,0.0,0.0,5,1,0.6705,1,0.7474400997161865
zxeuyyy,that summer event in the galapagos island or whatever they are called lol they had kazuhas story too did they elude to scara cant remember,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9520667791366577
Saiyaman_Gohan_,cant bet college but any pro athlete can bet onchain with no penalty nothing is linked to their identity overtimemarkets lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,-0.4767,0,0.9247317910194397
pingkiisaya,lol my most closest moots are on priv,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8129211664199829
jhonscena1432,run sonic run lol still it was a very funny cover,aug 2 2023  1206 pm utc,0.0,0.0,0.5,0.0,0.5,7,-1,0.7178,1,0.9530314803123474
Sammmeeeyy,getting your money right in this country gives close to royalty privilege i cant be the only one that wants to travel for vacations on some tourist and recreational p lol,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,3,2,0.6486,1,0.6281716227531433
ahdebee,blue sky minis sculpted a truck based on my concept work this was a shitload of fun to do and kicked off like a whole month of truck sketches lol check it out,aug 2 2023  745 pm utc,0.2,0.0,0.2,0.4,0.2,9,3,0.8225,1,0.9772023558616638
AlissaaQT,btw i watch on sling tv  streaming lol,aug 2 2023  928 pm utc,0.0,0.0,1.0,0.0,0.0,3,0,0.4215,0,0.6814088225364685
Brandon07830845,lol you beloved russia just threw niger under the bus and said if niger is invaded to remove the military junta russia isnt going to send any troops to help him  exactly as i said putin will never allow a pure blooded russia to die for what he considers an inferior race,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.33,0.67,4,0,0.1366,-1,0.8558318614959717
Dullecy,slow down girl you killing em in my brandys voice lol,aug 2 2023  257 am utc,0.0,0.0,0.67,0.0,0.33,0,-2,-0.3818,0,0.5263132452964783
HUMMINGBIRDNEC,lol i really fuck with taco bell,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,-1,-1,-0.2484,-1,0.9770526885986328
aREEDmyLipss,oh boy lol round 2,aug 2 2023  234 am utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.7858498096466064
Simulation305,im so ready for winter bro lol,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,3,1,0.6801,1,0.9096713662147522
OhThatsHale,lol in russia you have to be send to reeducation for sexual orientation and support for commies,aug 2 2023  742 pm utc,0.0,0.0,0.0,0.0,1.0,5,1,0.6705,-1,0.9032752513885498
_stormtm_,i mean it could be for just judy not that shes the only good part lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,6,1,0.6908,0,0.6529118418693542
CathJSweeney,have you thought about doin music that involves mosh pits and head banging  lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.33,0.67,3,0,0.4215,0,0.9139487147331238
BearsNation2022,i just inhaled a cookie thanks lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,5,0,0.6908,1,0.8766984939575195
Anthonymoreno2,hows this a real account lol whats the actual crime here ffs,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.67,0.33,0,-1,-0.6705,-1,0.6987813115119934
asdfg56665781,also kinda want to know the username so that i can put it on my watch list i wont tolerate that crap lol,aug 2 2023  928 pm utc,0.0,0.25,0.5,0.25,0.0,1,-1,0.6112,-1,0.9325162172317505
Ken_Stonger,lol what else is hair,aug 2 2023  443 pm utc,0.0,0.0,1.0,0.0,0.0,3,0,0.4215,0,0.9199959635734558
RGmarinhoo,its already become the norm lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.797261118888855
bigchfcrazsmoke,take it down lol id be posting it on every message board and website i could find may even drop 10 on a new domain like insert company namesux com,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,4,1,0.4939,0,0.8337015509605408
marionumber4,ladies and gentlemen we got them we bullied the blue checks so much that twitter just rolled out a feature that allows paid subscribers to hide their blue check from other users lol,aug 2 2023  208 pm utc,0.0,0.25,0.0,0.75,0.0,0,0,-0.4588,0,0.6241727471351624
ksiupdates111,ksi was number one in the world lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4767,1,0.7007514834403992
QlownBrat,lol yeah it just started working again on my end,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,4,0,0.6124,1,0.8178848624229431
witchashtyn,fun fact this national gf day was actually created by a woman to celebrate her female friends lol,aug 2 2023  928 pm utc,1.0,0.0,0.0,0.0,0.0,10,2,0.9313,1,0.9284464120864868
hrrysbirthmarks,2k is my favorite game lol ps5share nba2k23,aug 2 2023  222 am utc,1.0,0.0,0.0,0.0,0.0,5,1,0.7003,1,0.9895798563957214
TweezyBoxing,respect him as he takes away the livelihoods bank accounts of protesters in ottawa for ppl defying his wef agenda respect him as we are all going broke from gasoline carbon taxes and groceries while hes vacationing on our dime gimme a fn break respect lol,aug 2 2023  928 pm utc,0.33,0.11,0.33,0.0,0.22,0,1,0.8519,0,0.4845276474952698
55stitches,i know ive been tripping for that long lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,0,0.7473917603492737
BigVince1,how can 1 like fried calamari but be disgusted by grilled octopus  lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,1.0,0.0,2,0,-0.0387,-1,0.8041588664054871
imdahun9ry,theyre huge i swear sometimes i cant tell if its a rat or a cat lol,aug 2 2023  928 pm utc,0.0,1.0,0.0,0.0,0.0,2,0,0.5994,0,0.6444662809371948
jenayeee_,lol they got community notes for shitty mobile games lmao,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,0.0,4,0,0.4767,-1,0.9474025368690491
MadJokerztv,average league of legends player rizz,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.950690746307373
SpartanWealth7,yep that will definitely pop up lol,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.7717,1,0.7989861965179443
emilapedia,game monitor and chat monitor lol i think,aug 2 2023  515 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8949208855628967
Scoob38,playing league of legends really makes you realize the voices in your head have more personality than you,aug 2 2023  928 pm utc,0.0,0.0,0.0,0.2,0.8,0,0,0.2023,0,0.6818638443946838
