username,tweet_text,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
jessehawken,scotiabank scotiabankhelps debanked a canadian veteran jeremy_mackenzi and months later his girlfriend queenofdiagolon for being an outspoken critic of the state both have zero criminal record or concerns,jul 30 2023  331 pm utc,0.0,0.0,0.0,1.0,0.0,-5,-3,-0.6705,0,0.7737021446228027
pulzo,40 min wait at a customer service scotiabank scotiabankhelps  i usually tell my fellow beings how clean and smooth your services are but this is just sad,jul 30 2023  314 pm utc,0.0,0.0,0.5,0.5,0.0,0,1,-0.5106,-1,0.9627535343170166
JowanJomon,i just found out that scotiabank is the only big bank in canada that has publicly apologized for freezing peoples bank accounts for supporting the freedom convey maybe ill go open an account on tuesday in yorkton mediumcomverbotenpublishi banks banking,jul 30 2023  310 pm utc,0.0,0.0,0.0,0.22,0.78,1,1,0.7351,0,0.8734322190284729
Yosoydagin,our banks are busy throwing oil on the fire of the climatecrisis canadian banks funded oil and gas drilling in the amazon fossilfuels rainforests canada ecosystems emissions rbc cibc scotiabank amazonwatch standearth nationalobservercom202307,jul 30 2023  220 pm utc,0.0,0.0,0.0,0.0,1.0,-2,0,-0.1779,-1,0.6915664076805115
NMBCanada,fiscal deficits do contribute to inflation so lets see what scotiabank think of the impact of fiscal spending like pandemic measures on canadas inflation  you can see below 045 of inflation since 2019 came from emergency fiscal spending,jul 30 2023  131 pm utc,0.0,0.33,0.33,0.33,0.0,0,0,-0.0258,0,0.8740805387496948
Indignados_P,opening the new animated teenage mutant ninja turtles mutant mayhemcowritten by seth rogen  evan goldberghas a preview screening monday night  dartmouth regular engagement starts tuesday in 3d  2d  scotiabank dartmouth  sackville,jul 15 2023  343 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.4588,0,0.896824836730957
jmnei,canada tickets are now on sale for the montreal takeover at scotiabank theatre on august 12 well be screening three films from three eras cliff em all cunning stunts and orgullo pasión y gloria  get your tickets  cineplexcommoviemetallica,jul 30 2023  1211 pm utc,0.0,0.0,0.0,0.0,1.0,0,1,0.2732,0,0.745380163192749
bojbojbojbojboj,ive had awful experiences with fedex purolator mcdonalds rogers scotiabank burger king and many others awful experiences are rarely contained to a brand and often result from poor hiring criteria stemming from low quality candidates corps are just groups of people,jul 30 2023  1018 am utc,0.0,0.25,0.25,0.5,0.0,-8,-3,-0.8807,-1,0.9783089756965637
AmericanBanking,biogen biib receives new coverage from analysts at scotiabank americanbankingnewscomp2 stocks,jul 30 2023  857 am utc,0.0,0.0,0.33,0.0,0.67,0,0,0.0,0,0.5160258412361145
SteveDavidMike2,nottwinning vyaoming shaqkevinhart4real erikgriffin romaniawow ianedwardscomic iamtehran christuckerreal melaniecomarcho thelaughfactory chocolatesundae tigerwoods tmz foxla cnn,jan 12 2019  1143 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.929427444934845
ThreadsIrish,6 2019 was when things really started to ramp up globally with the creation of the partnership for global lgbtiq equality pgle  lets briefly unpack that all the founding members from accenture to scotiabank are wef members as is the united nations  globallgbtiorgwhoweare,jan 17 2023  1100 am utc,0.0,0.33,0.33,0.33,0.0,1,0,0.5994,0,0.5148938894271851
PATRIOTINTRUTH1,i have so so many favourite assholes that id do some eriou damage to my aving account which is no longer in scotiabank,jul 30 2023  605 am utc,0.5,0.0,0.0,0.0,0.5,-4,-1,-0.8578,-1,0.9808446168899536
852852hk,hsbccamortgagesrefinance hsbc has 582 apr for a 5 year fixed,jul 30 2023  506 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9534205794334412
rdfroese,scotiabank  to my knowledge none of the other banks have  apologized for seizing accounts but you have im glad for that   i hope you will be slow to respond when an idiot like the potato tells you to do that again  trudeaudictatorship,jul 30 2023  452 am utc,0.14,0.0,0.0,0.29,0.57,3,0,0.8074,-1,0.6787832379341125
SaintAleandro,scotiabank did one of the best ads ive ever seen here pipedvideovgynfmb4apa blown away they didnt try to ghettofy the info the mesolect wasnt dumb and drawly  a masterpiece,jul 30 2023  426 am utc,0.0,0.33,0.67,0.0,0.0,4,1,0.9001,1,0.9887626767158508
JStamouro,little closer to home is scotiabank vs jeremy mackenzie and morgan may,jul 30 2023  425 am utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9671420454978943
AnneHCND,total myth that canadas gdp and employment gains are being driven by a surge of immigration holt canadacommission unitednations canadaparliament video derek holt vicepresident and head of capital markets economics at scotiabank joins bnn dlvritssx7k3,jul 30 2023  412 am utc,0.0,0.0,0.0,0.17,0.83,1,0,0.34,0,0.8554103970527649
MrNIOinc,nyc sis doing the same crap,jul 30 2023  410 am utc,0.0,0.0,1.0,0.0,0.0,-3,-1,-0.3818,-1,0.9709030389785767
ElonTus51482292,brainwashed liberals now tagteaming with the ndp oliviachow wants people to take refugees into their homes how many do you think see has under her roof,jul 30 2023  407 am utc,0.0,0.0,0.0,0.5,0.5,0,0,0.0,-1,0.8589818477630615
MrNIOinc,why is he still in office i dont understand,jul 30 2023  404 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0.9644538164138794
ElonTus51482292,i cant stand him canadians are drugged out on the streets and justin worries about ukraine fires burned across canada and still a major issue in british columbia and he doesnt give a damn,jul 30 2023  348 am utc,0.0,0.0,0.0,0.6,0.4,-4,-4,-0.1386,-1,0.9786932468414307
NancyGCND,may was a strong month for canadas gdp when you strip out wildfires chief economist canadianeducation studycanada studentcanada canada canadaeducation video jeanfrançois perrault senior vicepresident and chief economist at scotiabank joins dlvritssx69m,jul 30 2023  347 am utc,1.0,0.0,0.0,0.0,0.0,2,1,0.5106,1,0.8567322492599487
SamuelsCND,may was a strong month for canadas gdp when you strip out wildfires chief economist canadianeducation studycanada studentcanada canada canadaeducation video jeanfrançois perrault senior vicepresident and chief economist at scotiabank joins dlvritssx63m,jul 30 2023  344 am utc,1.0,0.0,0.0,0.0,0.0,2,1,0.5106,1,0.857970654964447
HandlerCND,may was a strong month for canadas gdp when you strip out wildfires chief economist canadianeducation studycanada studentcanada canada canadaeducation video jeanfrançois perrault senior vicepresident and chief economist at scotiabank joins dlvritssx63s,jul 30 2023  344 am utc,1.0,0.0,0.0,0.0,0.0,2,1,0.5106,1,0.8647925853729248
MrNIOinc,everyone hates him including president xi because he betrayed xi,jul 30 2023  332 am utc,0.0,0.0,0.0,1.0,0.0,-6,-1,-0.7845,-1,0.9731181263923645
dominicci13,laurentian bank shares dive as scotiabank td drop out of pool of buyers financialpostcomfpfinance,jul 29 2023  740 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0258,-1,0.9259965419769287
jselaive,the us has developed emerging markets through their investment work in latin america     go to bogota youll see buildings with brands like samsung scotiabank citi directv and apple    is it imperfect yes  what was better  drug gangs killing each other,jul 29 2023  403 pm utc,0.0,0.0,0.14,0.14,0.71,0,1,0.1027,-1,0.8761093020439148
Jcs0125,scotiabank scotiabankcomglobalenglo,jul 30 2023  233 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9436609745025635
BeltreEmanuel,i have to deposit cash at a scotiabank atm that always rejects perfectly good notes sometimes multiple times  honestly not positive towards the name,jul 30 2023  114 am utc,0.0,0.0,0.0,0.0,1.0,7,1,0.6093,-1,0.974826455116272
P_atrick12,tangerinebank tangerinehelps i am in the process of buying something and when i tried to take the money out of a scotiabank atm it gives me an error message i then received an email telling me to call you   i am extremely upset,jul 30 2023  1229 am utc,0.0,0.0,0.2,0.4,0.4,-4,-2,-0.6801,-1,0.9645872116088867
MAAWLAW,bank of nova scotia and torontodominion bank have decided not to submit bids as the timeline to make offers nears its monthend deadline td and scotiabank were considered top contenders to scoop up laurentian  rogers shaw competition law enforcement chill,jul 29 2023  242 pm utc,0.0,0.0,0.2,0.3,0.5,5,0,0.34,0,0.9143873453140259
heaphy65,scene_plus opened a scotiabank account recently and it seems that my existing scene account didnt link properly  i asked the branch and they said to contact scene  could you assist,jul 28 2023  539 pm utc,0.17,0.0,0.0,0.0,0.83,0,1,0.0,-1,0.6967185139656067
Yasari06,i usually go to scotiabank naked if truth be told,jul 29 2023  1111 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.3182,0,0.950035572052002
Toronto_TODAY5,do you mean the scotiabank carribbean festival,jul 29 2023  1109 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.4939,0,0.954237699508667
SoyMenor0,toronto giveaway enter to win 1 of 5 double passes to see demetermovie on wednesday august 9 2023 at the scotiabank theatre skonmoviescomgiveawayadva,jul 29 2023  1100 pm utc,0.0,0.0,0.0,0.0,0.0,4,2,0.5859,0,0.7476940751075745
SKonMovies,if you are comfortable going with a mortgage finance company over a big 5 bank check out mcap been with them for 13 years they have been a fit for me from day one   mcapcomcorporateaboutmca,jul 29 2023  254 pm utc,0.6,0.0,0.0,0.0,0.4,4,1,0.7003,1,0.9138588309288025
BisouCaramel_,talk to me now playing  scotiabank  dartmouth,jul 29 2023  215 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.2023,0,0.9379539489746094
BurtSchoeppe,last but not least we have blue peacock fireworks from the philippines tomorrow  plan a night out and enjoy the fireworks in style at the scotiabank lounge  tickets are limited for our last night so get them while they last   see link below  hondacelebrationoflightcom,jul 29 2023  1017 pm utc,0.2,0.4,0.2,0.2,0.0,1,0,0.4497,1,0.893925130367279
HalifaxCinema,be right in the heart of the action tomorrow night  the scotiabank lounge provides guests with premium viewing in this 19 venue located on the bathhouse roof in english bay this venue offers a lively social atmosphere  limited tickets available for july 26  scotiabank,jul 28 2023  1114 am utc,0.12,0.0,0.12,0.12,0.62,1,2,0.25,1,0.9462400078773499
HalifaxCinema,ive already called scotiabank and theyre storing it out but thank you,jul 26 2023  1251 pm utc,0.0,0.0,0.0,0.0,0.0,2,1,0.5023,1,0.7191126346588135
CelebOfLight,scotiabank why are you waiting till end of the month to process my odsp it should be deposited the moment the funds are released this is cruel,jul 28 2023  1012 pm utc,0.0,0.0,0.25,0.25,0.5,-3,-1,-0.5859,-1,0.9631898403167725
CelebOfLight,all this needs is the scotiabank mural with nico and itd be perfect,jul 25 2023  1025 pm utc,0.0,0.0,0.0,1.0,0.0,3,1,0.5719,1,0.9294514656066895
RustyGoodDalek1,well thats a good outcome there are many instances here in australia where banks are asking numbers of personal questions about transactions that are not suspicious andor locking people out of their accounts without warning some of these were tied to political motivations,jul 29 2023  954 pm utc,0.0,0.0,0.0,0.0,1.0,-2,0,0.799,0,0.5029606223106384
silvanakingsl,do we have a choice for the antiwoke banks i believe if pressured the credit unions will also bend the knees to the globalist ideologies,jul 29 2023  554 pm utc,0.0,0.5,0.0,0.0,0.5,-2,0,0.1779,-1,0.590203583240509
tomthomas277,i got my first back account at scotiabank when i was 10 years old 30 years ago i just stopped using them this year because of their debanking of diagalon founder jeremy mackenzie not because i agree with diagalon but because i vehemently disagree with a national bank,jul 29 2023  838 am utc,0.25,0.0,0.0,0.0,0.75,0,-2,-0.6603,-1,0.9371749758720398
larepublica_co,scotiabank giller prize fiction books published in canada in english between  july 1  sept 30 2023 nominated by publisher fulllength novel or short stories collection prize 100000  10000 to finalists deadline august 11 scotiabankgillerprizeca,jul 29 2023  900 pm utc,0.0,0.25,0.0,0.0,0.75,2,2,0.836,0,0.9571626782417297
111publishing,you dont get to decide who whatever their views is needed or not,jul 29 2023  854 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.8582305312156677
ArmandBancalari,yes the thought police are integral to having a healthy democracy,jul 29 2023  726 pm utc,0.0,0.0,0.0,0.0,0.0,3,2,0.6597,1,0.5466895699501038
missey_em,my rx was 25k and then i remembered fontana gives doctors 10 off their prescriptions    me have one bag a claim fi drop off a scotiabank,jul 29 2023  723 pm utc,0.0,0.0,1.0,0.0,0.0,-1,0,-0.2732,0,0.8907246589660645
thelaymansdr,it succeeded in dragging it out and increasing the regulatory and management costs maybe market participants are drawing signals from the compbureaus request for information about rbcs proposed acquisition of hsbc canada canadacaencompetitionbur,jul 29 2023  720 pm utc,0.0,0.0,0.33,0.0,0.67,0,0,0.4215,0,0.8244000673294067
MinerosFc,oh i had a massive meltdown at the airport,jul 29 2023  707 pm utc,0.0,0.0,0.0,0.5,0.5,0,-1,0.0,-1,0.6250526905059814
sturge_ramona,ok i would be losing my actual mind in that situation,jul 29 2023  654 pm utc,0.0,0.0,0.33,0.33,0.33,-3,-1,-0.1027,-1,0.8357152342796326
DamnAnimals,lorna when i lost my wallet at airport last saturday i was 2 hrs on phone trying to get someonein the end the kind gentleman at airport security told me i could go into my app on my phone and put a hold on my card,jul 29 2023  653 pm utc,0.14,0.0,0.0,0.43,0.43,-1,-1,0.5423,0,0.6248978972434998
sturge_ramona,scotiabank arena acc x                               twitter rogers centre  skydome,jul 29 2023  652 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9631208181381226
quaid_jennifer,hmmm of course it is weird to say that failed enforcement has caused a chill,jul 29 2023  648 pm utc,0.0,0.0,0.0,1.0,0.0,-4,-3,-0.6124,-1,0.6460282802581787
missey_em,no theyre a service intricately entwined in the functioning of the economy and for people to be able to manage basic necessities in life like paying bills getting a mortgage getting their paycheque and other monetary transactions that we take for granted,jul 29 2023  648 pm utc,0.0,0.0,0.0,0.0,1.0,2,1,0.3182,0,0.9077509045600891
livk5871,drake knows the size of the showers at scotiabank arena bc auston gave him a tour,jul 29 2023  622 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.8743991851806641
mhszladii,im selling drake its all blur tour tickets    _4x for  scotiabank arena toronto on ca  dm me for more details    draketickets drakeand21savage itsallablurtour draketickets drakesongs drakemood drakeconcert concert draketour 21savage,jul 29 2023  547 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,0,0.9019020199775696
MtgLogicNews,we seldom label stories mustread but for mortgage brokers and mtglogicnews members who care about scotiabank as a lender this is one   mortgagelogicnewslostand subscribers,jul 29 2023  532 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.6486,0,0.6765958070755005
VicariousVoyagr,so0o he got all his cash back,jul 29 2023  525 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.570929765701294
missey_em,ffs the whole point is that theyre not the arbiter of acceptable views like approving the freezing of bank accounts it can be used by whomever is in charge against whomever they want to punish  maybe itll be you or your virtuous compadres next time,jul 29 2023  506 pm utc,0.5,0.0,0.17,0.0,0.33,3,0,-0.0258,0,0.5484147667884827
amokp65,bns is the worse  i tried to go to teller 4 pm one evening and was advised it was digital hour  if i could do it online i wouldnt be at the bank  that and atms are consistently not working  so bad,jul 29 2023  450 pm utc,0.0,0.0,0.0,0.4,0.6,-6,-1,-0.822,-1,0.9796981811523438
dobettabbetta,same with scotiabank thryre dead to me  20 years  i will not consider them when i have to renew my other mtgs   will bad mouth them at every opportunity  business lost just because they were unwilling to match not best the competition just cuz they can  my memory is long,jul 29 2023  432 pm utc,0.14,0.0,0.0,0.57,0.29,-4,-3,-0.8926,-1,0.9804822206497192
LiamTweetsHard,scotiabank cant log into my online banking so i call and they say they cant help cause they cant confirm my identity cause i dont know the exact amount of my purchases that can only be seen from online banking,jul 29 2023  428 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,-0.3089,-1,0.9002406597137451
david_hamilton8,scotiabank in vancouver cancelled my friends account because he runs a website questioning current immigration policy closed all credit cards and would not renew his mortgage,jul 29 2023  354 pm utc,0.25,0.0,0.0,0.0,0.75,-2,0,0.5106,-1,0.9608759880065918
SKonMovies,toronto giveaway enter to win 1 of 5 double passes to see demetermovie on wednesday august 9 2023 at the scotiabank theatre skonmoviescomgiveawayadva,jul 29 2023  254 pm utc,0.0,0.0,0.0,0.0,0.0,4,2,0.5859,0,0.7476940751075745
MikeSavageHFX,the inspiring story of hopebloomshfx continues to amaze what a difference maker in the lives of so many and special guest  the dynamic pinball clemons way to go jessie and the whole crew scotiabank hfxgov,jul 28 2023  1034 pm utc,0.33,0.0,0.67,0.0,0.0,5,3,0.8971,1,0.9921791553497314
Prudysmallaxe,scotiabank are any of you abms able to take the new bank notes,jul 29 2023  222 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.967347264289856
JesseVanasse,im with scotiabank so mine always comes in on the last day of the month the only time it comes early is if the month ends on a weekend i just checked for the hell of it and yup still not in  monday it is,jul 29 2023  149 pm utc,0.5,0.0,0.0,0.0,0.5,-4,-1,-0.6808,0,0.756279468536377
salathiel_56465,also always been with scotiabank which is your bank now,jul 29 2023  120 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9482069611549377
EricoTheriault,wow this post got heated quick that was just another example of le presidio getting straight to the point ive always said the best way to save all churches hospitals and schools are thru naming rights  the scotiabank eglise de st bernard le pepsi ecole joseph dugas,jul 29 2023  1250 pm utc,0.0,0.2,0.6,0.0,0.2,10,2,0.9201,0,0.6619899272918701
tomthomas277,learn from history or be doomed to repeat it the government wont stop at people you currently consider worthy of a double standard,jul 29 2023  1248 pm utc,0.0,0.0,0.0,0.67,0.33,-1,0,-0.1058,-1,0.7637446522712708
AmericanBanking,fortinet ftnt given new 9000 price target at scotiabank americanbankingnewscomp2 stocks,jul 29 2023  1227 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9228602647781372
tomthomas277,they didnt steal his property they forced him to close his account and refuse to do business with him solely because of his political views   thats problematic on its face but its even worse when theres only a handful of big banks in canada,jul 29 2023  1213 pm utc,0.11,0.0,0.11,0.22,0.56,-7,-4,-0.7837,-1,0.955927848815918
ScotiabankHelps,hi zack thank you for reaching out we regret to hear that youre having trouble with the scotiabank app and would be happy to assist please send us a dm so we can chat further sm,jul 29 2023  1208 pm utc,0.2,0.0,0.2,0.2,0.4,3,0,0.5859,0,0.7810885310173035
nationalpost,laurentian bank shares dive as scotiabank td drop out of pool of buyers  financialpostcomfpfinance,jul 28 2023  608 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0258,-1,0.9259965419769287
DahliaD2020,ya but trudeau froze accounts last year so where is the line with him,jul 29 2023  1153 am utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,-1,0.7761262059211731
Scottmatez,im  certain you will find that it is illegal from a contractual point of view if they restrict acces to your property theft that is illegal and regardless of terms and conditions any clause in a contract that is illegal or produces that outcome is void ab initio,jul 29 2023  1144 am utc,0.0,0.0,0.25,0.25,0.5,-10,-4,-0.9062,0,0.5499379634857178
nickiozzo,of course this happens days after my scotiabank mortgage expired  they never left the mortgage business but just offered super high rates so no one would be dumb enough to take their product thus reducing their book of mortgage business,jul 29 2023  1043 am utc,0.12,0.0,0.0,0.0,0.88,-1,0,-0.4403,-1,0.9252688884735107
BessieB2020,yes very frustrating,jul 29 2023  1043 am utc,0.0,1.0,0.0,0.0,0.0,-1,-1,-0.1263,-1,0.9664261341094971
mikewoodottawa,small business owners  i just had a great conversation with the vp of small business from scotiabank  we are going to set up a town hall for customers and noncustomers to discuss ceba  we are both meeting with top level federal officials to assist  ottawa ontario,jul 28 2023  728 pm utc,0.17,0.0,0.17,0.17,0.5,5,2,0.7096,1,0.9896520972251892
AmericanBanking,syndax pharmaceuticals sndx now covered by scotiabank americanbankingnewscomp2 stocks,jul 29 2023  1005 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9157906174659729
CFPtbo,did you hear the news about our new program  we are proud to partner with scotiabank to bring you scaleup  a program now open for applications to receive free training on how to grow and scale operations,jul 29 2023  951 am utc,0.29,0.0,0.29,0.14,0.29,3,2,0.7506,1,0.9783601760864258
kawarthaNOW,mirati therapeutics mrtx now covered by scotiabank americanbankingnewscomp2 stocks,jul 28 2023  1240 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.8993766903877258
AmericanBanking,microsoft canada national bank of canada rogers communications inc royal bank of canada scotiabank starbucks coffee company tim hortons inc walmart canada,jul 29 2023  935 am utc,0.33,0.0,0.0,0.0,0.67,0,0,0.0,0,0.9338788390159607
HurricaneDenniz,thank you for bringing this to our attention,jul 29 2023  711 am utc,0.0,0.0,0.0,1.0,0.0,2,1,0.3612,1,0.9223100543022156
JosieJo41263705,in early 1999 zip2 the newspaper online directory service musk had cofounded was sold to compaq for 300m elons share of this was about 20m  elon begins hitting up old connections from his time at scotiabank  he says he wants to launch a financial superstore,jul 29 2023  651 am utc,0.0,1.0,0.0,0.0,0.0,1,0,0.296,0,0.9408009052276611
garius,the inspiring story of hopebloomshfx continues to amaze what a difference maker in the lives of so many and special guest  the dynamic pinball clemons way to go jessie and the whole crew scotiabank hfxgov,jul 25 2023  1157 am utc,0.33,0.0,0.67,0.0,0.0,5,3,0.8971,1,0.9921791553497314
MikeSavageHFX,move money mondays  shift from banks to a credit union that does not deal with fossil fuel companies  send a letter to the bank manager and executives  do this each week,jul 28 2023  1034 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.3818,0,0.9421995282173157
BryentonRoger,we the idiots pay the inflation on them stealing our real money,jul 29 2023  535 am utc,0.0,0.0,0.5,0.5,0.0,-1,-2,-0.6249,-1,0.9751044511795044
SimonKrug2,the gov needs our money to pay for projects do not exist our money are literally washed back to their rich pockets while they print to pay for what our money should  and theae criminals are getting away with it criminals is understatement they are evil all of them,jul 29 2023  527 am utc,0.0,0.17,0.0,0.5,0.33,-9,0,-0.875,-1,0.9713908433914185
SimonKrug2,what i heard is that judges dont show up if you dispute that but if you are stupid to pay you pay true,jul 29 2023  523 am utc,0.0,0.0,0.0,0.0,1.0,-6,-2,-0.6059,-1,0.7319403290748596
SimonKrug2,twice at scotiabank arena is a reason to celebrate   inspired by their song moonlight sunrise we gave jypetwice matching necklaces depicting two moon phases the first is the moon phase on their debut date the second features the moon on their scotiabank arena debut,jul 29 2023  510 am utc,0.33,0.0,0.0,0.33,0.33,5,1,0.7845,1,0.981665313243866
ScotiabankArena,did anyone pay 6k for not having arrivescam,jul 5 2023  1201 am utc,0.0,0.0,0.0,1.0,0.0,-1,0,-0.1027,-1,0.6014546751976013
SimonKrug2,oh but if you did not comply was 6350 for one and 6350 for the other some got loaded with fines for not believing  gov lies anyone ended paying the bs fines lionadvocacy do you know more,jul 29 2023  506 am utc,0.0,0.33,0.0,0.0,0.67,0,-2,0.4585,-1,0.9469990134239197
SimonKrug2,i think both are bs healthy people are healthy no matter what bs arrivescam bs you can pass no arrivescam you are a threat to society yep that was less than a year ago,jul 29 2023  455 am utc,0.0,0.0,0.0,0.0,1.0,1,-2,-0.0258,-1,0.9588693380355835
SimonKrug2,or fully vaxinated which one,jul 29 2023  451 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9110773205757141
SimonKrug2,trust is something thats built over time by constant positive interaction  once you lose that once is lost forever  it takes years to build back one bad experience to lose it what does it take to build a bank in canada these days do you need a yellow star on your chest,jul 29 2023  449 am utc,0.09,0.0,0.09,0.27,0.55,-3,-3,-0.5106,0,0.7143505811691284
zackhoward18,scotiabank is so fucking garbage it is unbelievable shoulda known better tf good comes off the east coast anyways besides fish fix ur fucking garbage app or im switching back to rbc so fast scotiabank and dont bother replying for help,jul 29 2023  435 am utc,1.0,0.0,0.0,0.0,0.0,-4,-3,0.8843,-1,0.9825056791305542
aidankeeping,2638  scotiabank 2023,jul 29 2023  431 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9552857875823975
michael_yw_wong,scotiabank employees are joining together to make a difference through the spark platform scotiabank is matching its employees with volunteering opportunities and donation campaigns to support local and community organizations around the globe  scotiasocialmeb327b,jul 29 2023  428 am utc,0.5,0.0,0.0,0.5,0.0,5,1,0.7351,1,0.9554348587989807
anonimouse99,scotiabank is actively paying into a wef advertising agency,jul 29 2023  415 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.3182,0,0.9370676279067993
anonimouse99,scotiabank hey thanks for apologizing for your participation in shutting down the convoys bank accounts cough court order not asked for btw but can you explain why you are a part of this wef advertising organization cdnpoli wfanetorgleadershipgarmm,jul 29 2023  406 am utc,0.0,0.14,0.14,0.14,0.57,1,0,0.2023,-1,0.9218155145645142
Whataboutthat9,schwabolytes each one  kim hallwood head corporate sustainability hsbc bank canada brett house deputy chief economist scotiabank canada vera kobalia cofounder olyn canada catherine raw coo north ameruca barrick gold corporation canada,jul 29 2023  406 am utc,0.0,0.0,0.0,0.33,0.67,0,2,0.0,0,0.963130533695221
SoulSeeker0,toronto wednesday august 9 2023 at 7 pm scotiabank theatre please and thank you,jul 29 2023  357 am utc,0.0,0.0,0.0,0.0,0.0,3,1,0.5859,0,0.6429724097251892
SZararaz,scotiabank has debanked jeremy_mackenzi  how about you talk about that too,jul 29 2023  314 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.6374560594558716
BrittNotABot,i know rbc processes monday payments on the saturday while scotiabank waits until the monday not sure about the other banks,jul 29 2023  306 am utc,0.0,0.0,0.5,0.0,0.5,0,0,-0.2411,0,0.977049708366394
VolkaraFrance,ufc on fox 30  5 years ago today the ufc held its last event within the scotiabank saddledome in calgary  headlined by ealvarezfight and dustinpoirier  coheadlined by josealdojunior and lilheathenmma   event recap  of the prelims and the main card,jul 28 2023  626 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9454550743103027
gigglesNsmile,yeah banks are pathetic these days went to td to open acct for kids and was told i needed appointment we were literally the only ppl in the bank i looked around and laughed said ok ill try royal bank,jul 29 2023  213 am utc,0.33,0.0,0.0,0.22,0.44,-2,-1,-0.0258,-1,0.9695788621902466
MJillReeves,mover and shaker,jul 29 2023  155 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8759130835533142
PiQCommentary,scotiabank  economics publications   the global week ahead lessons from canadas immigration experiment  via harksterhq on piqsuitecomsuite iftttr0f1vam,jul 29 2023  133 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9612793326377869
SimonKrug2,i mean use the old system dictated by political views,jul 29 2023  118 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.8483237624168396
SimonKrug2,trust is crucial does every other canadian  feel safe with them lets create a bank of our own people let those indoctrinated suffer,jul 29 2023  113 am utc,0.0,0.0,0.0,0.33,0.67,-2,1,0.5267,0,0.5577324032783508
DamnAnimals,why do banks make it impossible to speak to someone at your own branch these days  ive been going round and round on a stupid phone system sending me to some call center for an hour and im still no further ahead  my time is valuable too scotiabank do better,jul 28 2023  209 pm utc,0.14,0.0,0.0,0.14,0.71,-1,0,0.1027,-1,0.9729084968566895
NewcomerInvest,10918 dividend from scotiabank  happy dividend day to all who celebrate   bns,jul 28 2023  1121 am utc,1.0,0.0,0.0,0.0,0.0,6,2,0.8126,1,0.9906750321388245
OwenDerro,time for my weekly soaps smackdown has become a really fun way to spend my friday nights am so excited to be going in 3 weeks at the scotiabank arena,jul 29 2023  1206 am utc,0.5,0.0,0.0,0.5,0.0,7,2,0.7724,1,0.9932295083999634
SimonKrug2,sone banks in canada decided to debank based on political bs td rbc scotiabank  bmo  td likes to hide heh,jul 28 2023  1156 pm utc,0.0,0.2,0.2,0.2,0.4,1,0,0.128,-1,0.7065483331680298
brittbourque,whyyyy is this movie only playing at yonge and dundas square and not scotiabank aka my favourite theatre with the best drink machines,jul 28 2023  1153 pm utc,0.25,0.0,0.0,0.0,0.75,3,1,0.7184,0,0.5860792398452759
meet797,askkubeir hi sir a quick question if you can assist if i keep proof of funds for express entry profile in two different bank accounts one in scotiabank and cibc both combined is the total for my family size is that doable or i have to keep only in one account,jul 28 2023  1128 pm utc,0.0,0.11,0.22,0.0,0.67,0,0,0.0,0,0.9756147861480713
